"120201088801701025","120201088801701013","synthesized35","synthesized19","synthesized51","synthesized27","120301088800704111","120201088801701054","120301088800704030","120101088800401027","synthesized24","synthesized8","synthesized15","synthesized48","synthesized9","synthesized36","120201088801701053","120301088800704038","120301088800704088","synthesized18","synthesized45","synthesized13","synthesized28","120401088801602149","synthesized22","synthesized1","synthesized54","synthesized25","120101088800401056","120401088801602016","synthesized41","synthesized34","synthesized10","120301088800704009","synthesized43","120301088800107120","synthesized21","synthesized29","synthesized53","120201088801701043","synthesized26","synthesized47","120101088800401068","synthesized6","synthesized20","120301088800704017","120101088800401080","120401088801602044","synthesized2","synthesized44","synthesized52","120301088800107021","120101088800401002","synthesized30","120101088800401091","synthesized31","120201088801701001","synthesized33","synthesized12","synthesized7","120301088800107096","120301088800107003","120401088801602037","synthesized40","synthesized16","120301088800107039","120101088800401096","synthesized5","synthesized14","120301088800107200","120301088800107143","120201088801701019","120301088800704054","synthesized49","synthesized4","120301088800704122","synthesized11","synthesized46","120201088801701050","120301088800704079","120201088801701031","120101088800401015","synthesized42","120101088800401037","120101088800401011","120301088800704062","synthesized17","synthesized37","120301088800107171","120301088800107077","synthesized39","synthesized32","120201088801701037","120301088800107058","synthesized38","120301088800107176","120401088801602002","synthesized3","synthesized50","synthesized23"
202824.61706433,180534.719475613,104126.2600318,165289.88627347,84047.2643842511,199630.190383142,1206159.93985427,1867024.37323019,252984.081206065,108769.461222029,166185.416212183,104283.171790482,160459.755390627,178681.571547985,104813.995814066,151721.20839319,124937.42810085,164431.137880564,172890.493481843,153734.462154463,146801.223119935,200710.431759299,113188.385893744,158579.763106466,93212.433803962,35875.5792957813,132325.7486275,146784.74778307,109535.660141516,147866.689815942,178154.602567914,60300.0595861368,1237935.96552183,128798.266353447,162919.587683503,656174.811550869,103976.955512171,177988.816068541,42570.6898821916,129931.363579522,203388.828606392,149970.409249045,51386.8635494312,110066.718640776,0,180416.438809404,72164.6030652544,151383.121682484,29881.0639355803,73902.2804470064,140499.430721379,220521.254436641,145562.341904654,176236.355518228,42353.6897660811,126069.942201893,97222.0958879202,192839.580860545,131820.795554023,68319.2076321029,969841.403055807,218139.64816832,155695.693420772,141574.912761677,79915.171983996,572553.717070297,118649.117100949,1519612.43843524,166878.330731371,146934.100308181,104910.414082515,53920.8338424218,286619.260532052,115889.561698421,116006.420357555,334861.45311203,180263.583967102,74685.8160831637,210015.253438843,143755.94403016,12600.0938412717,67174.9068466112,176828.045327118,130826.741181562,174112.901776237,154821.967288999,186370.306813995,149191.519572926,57807.3267856163,105376.592105203,163674.375782126,133465.548916522,177307.8242524,177425.505002575,22119.9003560977,167884.968463357,97415.7430389578,110121.71858005,42364.3966770378,113548.713879033
284680.364581797,17135.8505352847,122069.072588827,23153.1372771173,96369.1965622643,19213.8688197112,1360058.13905592,1989619.57968856,349049.90741118,83927.6933842221,39438.2562531765,81204.7958880789,19960.5178385024,8603.91952451791,78758.0988765749,28695.3014945069,55479.0489603218,15989.9004515654,7535.49190896767,28309.7455958826,33617.6822414491,20297.0052968488,181539.904157726,23598.069755763,87205.5051052313,147378.402478993,48090.699858126,33653.6181119662,289951.700040427,49470.4335834572,2291.85920901443,121144.757526126,1361624.51990233,51620.0037991902,17501.1841563304,782369.820724265,158198.391753833,2457.76668368782,222985.832777685,51458.0725214218,22972.4398996215,30448.6910702453,194062.619829862,73386.2087801529,180416.438809404,0,252580.368446346,34337.427350032,150535.428125875,106514.189087056,39919.2103271076,310508.240059746,87827.8098064974,4180.56359465943,222768.830504979,148934.5584248,86422.4005038266,12428.2793777782,93039.8395083935,112455.308455529,1089546.40596179,305984.919046108,26326.701135468,54410.1533683576,101288.352874047,694602.646251542,63426.0827115419,1643592.886069,13543.5768361234,241689.465383639,75512.1044083644,130409.565214648,450337.527690257,64526.8962619642,64410.0282783861,434033.259804258,161.855696623543,105732.160474756,390431.537907695,49338.4790248675,171238.441636272,113241.547811604,3607.53052538382,62410.9681301844,6314.66342057717,334970.45414969,6050.73962486438,31227.5806059458,122610.8240614,107824.70108436,16742.1076633199,109284.062228402,9035.30996433629,3014.22447550817,202536.09233489,21436.3762796655,115289.697774733,70296.2871565839,209024.566884338,66867.7537734619
208334.202906894,252465.107925527,165667.994551053,237194.348686802,156211.356658891,271794.102488299,1146769.75253685,1820684.53443123,243094.95505229,178808.456980127,237210.940797788,175539.705862057,232623.006901085,250788.354675458,176425.215542966,223885.16815459,197101.437611166,236594.39873917,245053.769920215,225819.164144207,218964.439336653,272873.764097717,151593.504348776,230673.771596371,165376.998786326,106495.498940494,204489.738348402,218945.54729754,37371.42364162,218764.965029366,250317.895040622,132089.105595101,1192519.81990737,200961.418382207,235082.848975102,613335.488513818,152814.258073297,250152.090255879,29594.5976733792,201995.207035459,275552.735699514,222133.635284787,82828.3638617923,181751.865160587,72164.6030652544,252580.368446346,0,223244.988130696,102045.341886836,146066.39728353,212663.883323335,218502.489023398,211671.963833067,248400.284689065,29811.6153744258,177781.012838683,168737.661778137,265002.896166996,197716.153435433,140368.840743845,927478.128795436,217706.548143551,227786.520300628,212374.863162383,151870.274192693,533089.728641449,190594.649338765,1473290.53697558,239041.599278158,158390.424968158,177071.917639366,124478.822609984,228294.696352242,188053.58764077,188170.441630869,316005.259736198,252427.514334204,146848.591608408,137853.21183412,214907.681373846,81978.0473045484,139339.045111453,248991.336503432,201570.996069631,246276.186849253,83090.854216798,258531.788236816,221354.734321678,129969.836434422,170652.957131631,235838.32302615,195929.114734361,249412.991959466,249588.796530836,50045.4258808324,239796.222941591,161852.110440303,182284.775286202,57129.5046060127,185712.734866731
251845.281571577,29271.5936134872,87891.8479052395,13991.7469246158,68488.7072192164,51958.6315629678,1325728.98544106,1956651.19995599,316004.395606264,49881.7301646736,21917.7311575637,48600.0845960564,19517.2285391295,29260.105253588,46987.6346449751,16816.042500179,30530.9902605795,21821.6483035653,28004.5900362543,8608.04702270294,17149.1948611193,52978.1489256473,147545.611040489,11524.114945699,59650.9683641054,116946.718760277,24692.4211983714,17153.4764600628,260526.044109882,17947.90976139,32375.9728371634,91165.4808212438,1328444.47876032,27379.8713765103,20885.5965251829,748757.326946005,124091.784754182,32234.2862154989,193746.63880493,22421.6739115021,55529.4359508857,16763.0200485558,160967.595289091,41611.7628811061,151383.121682484,34337.427350032,223244.988130696,0,121730.985203043,78364.3343316739,19516.3687706638,277488.805228268,58088.4777450023,30757.4839935165,193530.43744392,116024.888522821,54749.3320040595,45579.3855053491,60674.750673606,83121.7555358433,1056516.88214413,273042.739280503,9763.6659146966,21143.5282841012,71472.8711727435,661123.426761996,32777.1309177822,1610466.17158782,23464.7000419689,207757.826732748,48526.9524541218,99318.7471450046,416543.533041821,38414.8732911362,38309.7662962774,401289.204375325,34204.1015999076,77597.4068750299,360857.24968305,15902.7721415552,141315.537201901,84948.0869842091,31248.416406882,28122.9974149289,28993.1943085992,304807.214828487,39631.9213756606,16803.5163583302,94148.516667086,73546.308221681,21354.372323853,77425.4252727694,27941.792432804,31754.3577957531,173383.981372331,16599.2754327386,80960.4522533477,43672.8244119086,177149.874091771,40533.8458284176
207963.585421596,150815.014712645,83763.4650002424,135596.645103426,54166.2649201972,169749.182276652,1231151.48369036,1886687.35039716,262833.689464576,80869.145422376,137123.859283786,75285.0518904933,130578.841798069,148840.087115324,75469.3756898313,121840.191605709,95056.4404062446,134550.223084002,143009.567382047,123913.291897948,116920.334139196,170829.476472335,107934.909738146,128750.244168024,63331.7687474831,13157.7310839664,102444.741293352,116904.786031188,139416.536827298,118955.769682891,148273.670880182,31087.1640233017,1257474.00131261,98917.4246911825,133038.681687416,675376.829113904,93099.2137576625,148107.874168988,72451.0496833416,100132.433216379,173507.818660685,120089.52192882,62789.3959524273,80635.2042582372,29881.0639355803,150535.428125875,102045.341886836,121730.985203043,0,44021.2889800563,110618.565452143,228135.63524351,120243.653172399,146355.337968039,72234.0341949658,111520.818297557,68011.0688341132,162958.62839019,106931.246366354,38611.0649372748,988394.293249598,225193.964571052,125868.629702208,112765.133936578,50296.360832741,590706.323536003,88961.6107942246,1539375.48926177,136997.408621854,152283.900524119,75030.4285622561,27284.571047662,312466.547327185,86008.5718208525,86125.4170146058,346789.844559277,150382.574343715,44805.4224036687,239896.228344095,114665.060628781,22153.9658128879,37293.9058156682,146947.11420035,102116.948010237,144231.975761836,184622.442995587,156489.911895436,119310.623413554,27927.5906153967,81807.8265943319,133793.3657466,111097.667048075,147467.244216902,147544.577724079,52000.7126856566,138185.348279245,74975.6808208107,80240.9265818713,65081.4595893009,83667.6989135674
222737.797786814,107194.933556359,68066.9944187585,92073.623073545,10145.0150854844,125727.932011803,1268354.90746772,1916136.58408403,282523.738223749,44702.6699004017,95238.3108422042,35353.2998678098,86557.8646028186,104918.035062376,33986.2799154399,77818.9578237079,51035.1914079775,90529.2277262243,98988.5254355283,80061.5250975837,72899.4399827995,126808.377237855,114855.67740975,84870.8509217678,19312.9876409641,42253.2178507975,58423.5206625102,72886.6464055035,183437.676991099,77712.4151591391,104252.620654303,16930.8004400071,1286981.54413268,54896.7271086929,89017.669030212,705021.332212257,93608.4196667687,104086.833116123,116471.953996989,56390.5326783908,129486.579328283,76068.5961050898,95465.9909277847,38557.0390194615,73902.2804470064,106514.189087056,146066.39728353,78364.3343316739,44021.2889800563,0,66597.7111000735,245625.742029964,88302.0867255036,102334.097455657,116254.940684513,102944.813704629,27714.5778195097,118937.535170489,77026.3858013863,8006.82035058094,1016710.35459918,242018.513401895,81998.4534071037,71932.4246820019,10060.6025090955,619109.043865765,45687.4309350922,1569074.08471086,92976.4008691079,169711.297978152,31014.2656775015,28480.5353252481,351711.554466003,41987.329244975,42104.2010579568,368096.739264073,106361.323739126,865.997926510132,283917.434891758,72980.439855456,65063.2907451699,6727.73720520563,102926.061490245,61875.7368212278,100210.932470275,228563.371687582,112470.169351556,75289.6927345625,16100.3033547462,58705.9136028711,89772.1147146165,86815.4666205503,103548.023407275,103523.517176457,96021.9468147522,94639.5945489241,56351.7370389656,36220.7208336836,105284.278736086,39646.4994259753
258081.647291093,42804.0416867138,91623.8235542185,29227.7862428058,56452.8962108072,59132.3761996445,1325431.81582857,1961725.99303808,321607.726689463,49950.1257672558,41397.2088412109,43970.2117101046,19973.7736537137,38905.1775230937,40662.2435175319,11228.3373397718,15565.8287069594,23943.0003957603,32399.4400363359,15653.163131615,6344.06793102155,60215.6005147205,151300.675649122,19739.2174738131,47287.258991051,107662.669817771,8181.6278220964,6449.33492561608,250035.065268305,33696.5982241357,37662.3833565251,81395.4131501621,1333143.90961027,11724.0316341216,22432.1244442815,752548.42483121,127567.852985139,37496.7372789367,183069.520113184,13778.6053353213,62890.9571695925,9499.18355305725,155897.070810528,35579.0921195654,140499.430721379,39919.2103271076,212663.883323335,19516.3687706638,110618.565452143,66597.7111000735,0,283256.860612448,71323.6076543391,35739.3174529095,182852.509701858,123214.459946378,47954.9794366193,52345.4117492492,70553.7666551435,72613.1312361244,1061584.00949462,278983.320527757,17188.6074063426,33651.3046667306,61597.1913242393,665317.727987699,25289.047523142,1615246.11642279,26389.1082792124,211325.388153168,35607.9669184236,90990.2042750763,412917.532846999,24612.1186605655,24495.3216305505,407315.425535743,39766.3252133152,65818.1124855664,350513.888304316,29322.4591734385,131386.2742469,73324.9986049563,36336.0698314499,34813.2019335409,33621.5208018199,295084.734463711,45891.3897309571,8722.96052239892,82696.023228656,76829.1751171118,23178.3607113613,87370.1028678191,37571.3536724783,36933.4113644514,162619.044952111,31399.8118985982,82719.8589996984,30386.6793082308,169745.742910361,26952.786775212
26305.8345317629,298319.371116827,191720.57070955,287376.1911105,250581.55729579,324561.29797617,1062772.44096322,1679175.11363103,38542.816376697,233854.24130464,273442.284918662,242648.838217522,296525.360725408,303320.678133559,247186.556699576,290622.385643444,273476.859870614,299253.951903749,305157.04305448,285388.038003219,287362.364107061,325367.015913263,132902.041228357,289005.572661433,255322.627499787,217454.34431663,278054.415087165,287350.99345103,226666.632557389,261061.311543087,308890.435508666,231017.636302112,1051121.88141797,275853.617171739,298212.130155076,472826.74505489,156405.784105655,308772.176453063,216441.787096688,269879.748311936,327371.722018888,289456.874998115,169251.23744676,250787.974045518,220521.254436641,310508.240059746,218502.489023398,277488.805228268,228135.63524351,245625.742029964,283256.860612448,0,224118.88939821,307524.847829928,216441.551465329,161584.123894379,242402.266865917,319533.173779922,217476.467009727,238035.747025203,779060.987656405,5069.59287708711,287008.399787432,256487.066272296,241042.885409857,384635.91843581,260054.135069169,1333084.95303921,300949.106917923,76295.4896087174,261715.471651668,220114.353848682,212556.985527683,268042.078340042,268111.028564875,124064.860979002,310398.659790216,245996.995506505,273862.863107579,261702.593450018,214371.310669254,242517.667811986,307945.405032374,250190.118765953,306019.984761857,232809.415959087,314804.197447962,288940.29116075,238438.412074665,206506.244391896,298731.915551813,201492.124823771,302321.2874551,308370.68339901,217372.89200252,289257.596113894,201451.120277822,264680.617125385,183647.044672869,266667.953479703
198039.536930513,74389.8113380209,48643.4741831565,64887.3354889604,82532.6367497945,100570.175507232,1280044.74575038,1902628.24576658,262617.15728321,43820.6689707914,49441.272959033,55030.1524978386,77471.3649289344,80052.1506800502,58566.688855534,74183.5127479102,70184.4241199119,79239.9315705338,83513.3534112886,66658.0732195453,72728.396811817,101346.28275216,100513.134979989,69015.8436713609,78093.7648370488,110172.216811425,70298.028094611,72726.7424742823,247242.582943874,40162.760254425,86484.242184639,91342.7569014151,1274979.49835698,70145.8361462377,78547.834895979,696814.272116727,79451.4453650536,86387.3661194617,184010.577832196,61798.9457139005,103297.257320631,73630.6674480633,135761.489337472,57022.6452049485,145562.341904654,87827.8098064974,211671.963833067,58088.4777450023,120243.653172399,88302.0867255036,71323.6076543391,224118.88939821,0,85377.0225623777,183809.96591966,63845.6099980715,61856.8371232389,95819.5093930907,13956.0337857147,87812.0674419036,1002698.86398471,219468.154434448,67776.4020352792,37972.9892974724,78266.3686260032,608726.860422259,59231.8855146299,1556840.51266391,80408.0512503814,158922.095898174,73700.4126138837,93014.2624665236,380224.215587814,71098.657558257,71079.5873914756,347025.22578165,87735.8870918585,87828.0002149102,344776.002588217,42893.269966984,133333.054397961,92543.7654273196,85714.8108307728,38120.3831902919,84183.2285459289,287728.075975386,91535.207873009,73397.2840114527,98910.5268873728,41020.1029418577,78891.59281997,23477.0493282915,79184.3732780969,86059.6818091088,165289.031009236,66404.7831551038,49907.1471720243,72268.2664995927,157761.342411084,71519.8923344631
281747.511042738,17472.6552634567,118617.61414558,20492.8637365022,92189.1045784888,23393.8934011192,1356418.49669215,1986679.36427603,346062.3786208,80112.9337032458,37716.4472904531,77179.7493793956,15781.2866263458,8680.43335153655,74679.1282974499,24515.1619893674,51298.9614917378,11811.4731590702,3366.57472079022,24367.5231791062,29437.8821735421,24476.509131532,178194.587023275,19746.6368311822,83025.4482228443,143214.138225064,43910.6418934057,29476.0742662114,285771.618845018,46481.3774844818,1952.93061655676,116976.856489029,1358615.08663789,47440.0313215748,13322.3263774315,779204.593485769,154792.390619496,1791.66119148148,218805.755002347,47339.6778163588,27152.5253478502,26269.0022821309,190032.215267248,69316.3591837315,176236.355518228,4180.56359465943,248400.284689065,30757.4839935165,146355.337968039,102334.097455657,35739.3174529095,307524.847829928,85377.0225623777,0,218588.743798101,145942.232735094,82329.2241892399,16606.9417528625,90120.8623798139,108280.447120635,1086583.20597801,303023.662816915,22405.3193516566,51181.7777191256,97123.2033097612,691486.034089428,59322.3535745031,1640601.88174373,9365.61593735409,238377.706872794,71332.2370329796,126266.800948407,446398.672975569,60346.814479049,60229.9631906309,431139.744291783,4027.46657891394,101552.107595068,386251.45270143,46043.5449007719,167063.5207554,109061.466490448,696.338762515032,58862.1207625032,2155.61975815639,330793.267708142,10189.8508731574,27047.8161469825,118430.753244426,104294.72612889,12562.0499224023,106500.362004153,8453.09801210472,1244.77180057943,198355.997967275,19110.660338073,111655.459697308,66116.2584576541,204899.677473218,62687.6522219568
202989.081207804,222731.237131062,139011.217353176,207467.899848824,126399.880070009,241982.556445409,1171130.56175466,1839626.3493006,244661.522120944,149629.843227153,207774.351641364,145994.703561934,202811.430755701,220995.651896575,146775.708077586,194073.636363384,167289.924425759,206782.829155389,215242.201701656,196033.309142585,189152.8604497,243062.188440411,132351.537082288,200884.775145847,135565.769754933,76975.6634042488,174678.223041082,189134.164462225,67182.9594353328,189360.136079743,220506.321610521,102368.720834295,1210966.94176731,171149.841037037,205271.275965038,630384.630304713,130033.619045849,220340.524531297,223.234522260596,172213.936677474,245741.192238,192322.06413415,62086.3495547922,152083.659787918,42353.6897660811,222768.830504979,29811.6153744258,193530.43744392,72234.0341949658,116254.940684513,182852.509701858,216441.551465329,183809.96591966,218588.743798101,0,154443.15521468,139112.501870091,235191.324539187,169877.496267163,110586.595044583,944540.888620508,214968.818084407,197998.187200313,182997.095449689,122115.25076772,548586.45039065,160849.325667796,1492177.85715136,209230.018182512,149599.029358958,147260.418680391,95038.4117952712,251520.437869743,158242.078639525,158358.937248493,321973.190219859,222615.975589314,117037.010756859,167664.433128579,185419.497052737,52411.5523921838,109527.597062412,219179.761134517,172203.210781762,216464.611769641,112656.520463674,228720.344230051,191543.165582951,100158.266756766,142885.559535423,206026.790123585,169191.814462346,219620.548758035,219777.224005118,20235.9677131007,210067.809079188,134283.009728845,152473.199621691,37339.854219594,155901.223992739
135845.542002012,137128.572985832,35607.9682710445,125815.043213092,103553.275239409,163360.90989738,1216300.13427816,1840743.38957559,200123.051375099,75902.9217311913,112429.900143691,86681.040282329,135218.546477449,141829.290558199,91491.0509994894,129721.786186885,115397.337359424,137826.80408099,143590.973679568,124050.214704338,126789.288885016,164202.068943884,38730.4709093547,127537.165839746,104945.747321497,98453.201424697,118919.339491249,126783.856964438,209371.344644181,99481.2472265095,147309.326390644,94777.994321324,1212691.17561518,117194.358913306,136826.35222544,633695.171745124,25152.281689398,147190.795404774,154604.99418224,110357.592616166,166296.313266429,128665.172641514,95107.4901069901,93877.6151099069,126069.942201893,148934.5584248,177781.012838683,116024.888522821,111520.818297557,102944.813704629,123214.459946378,161584.123894379,63845.6099980715,145942.232735094,154443.15521468,0,88843.2075963626,158146.969494796,55942.008137212,97537.9483429722,940641.808944912,157086.569002264,125619.298455655,94959.7004420194,94799.3175695958,545790.592330103,101894.130354805,1494666.17770997,139466.056595267,95163.3740331597,107840.169713911,88522.970687261,320439.982036651,111600.276374951,111645.464988437,285278.20276464,148824.131149525,102958.239354092,300949.287909547,100186.640681127,113852.75674594,103091.322905908,146363.360187535,89174.7830812646,144445.864849988,244489.989160186,153296.767789032,128199.421831293,104024.329936621,48838.9713217255,137323.565560628,40498.3396382731,140808.839719363,146788.683224756,140009.817069684,127727.696582145,47392.8678440297,109503.289334581,120656.068814108,110717.138105495
218144.758640263,84017.1376114756,53461.6579870779,68734.6466149759,20703.7928974109,105324.56456993,1278144.93312977,1918443.20373645,280266.556445141,18161.3104476982,69114.7408172517,7657.13438252375,66975.9976980061,83239.1780711491,7776.24152824274,58571.3429157985,33871.9148132267,70822.9322649648,79058.2736536577,58386.8029682155,53883.4611521077,106389.636145457,109514.520442306,63258.6115341033,17302.1696214303,62287.0442032965,40420.9403369596,53869.3395781222,205951.340135711,51022.722811395,84205.3764769482,36975.6050322413,1289550.17403826,37252.7627863031,69357.1115973097,708238.841225447,86218.7589225343,84043.0878869438,139327.862148265,35063.8433915858,109034.980868933,56897.6251110555,107983.323820615,13199.5360250652,97222.0958879202,86422.4005038266,168737.661778137,54749.3320040595,68011.0688341132,27714.5778195097,47954.9794366193,242402.266865917,61856.8371232389,82329.2241892399,139112.501870091,88843.2075963626,0,98629.3051611722,51903.5965237491,29945.6337899751,1018475.22035879,238414.375508294,60399.2184021684,44946.4780761282,18432.3186079064,621482.757020943,23021.0301672197,1571686.09444187,73200.063342842,168220.728583798,19428.0373494391,44570.5276148609,364969.612548434,26460.9230904315,26550.1740416421,366177.693965706,86272.5915403956,27100.6703107029,306198.673402044,46657.9796460732,86761.2521871329,33267.0676073311,82906.9159071685,34532.4860534004,80252.1443437887,250073.284772128,92264.9555882801,56155.2721046552,41580.227122028,40289.7803662579,70090.152215972,64276.7456281746,81871.2990287345,83491.6283498588,119060.178304168,71342.9402358459,42119.2765210398,22370.7390904211,122709.993472962,24721.6475889181
293574.2224055,21560.111284526,132573.695181426,32973.3450335328,108792.598719308,6801.01570757484,1370893.03428045,1998383.64439948,358069.63729794,95444.82250022,46435.9455658119,93246.5913433775,32379.921323641,16619.6565186941,90932.333279929,41119.675035181,67902.8121819546,28408.5483916274,19949.1610949191,40311.2120735286,46038.5019115019,7871.00062028883,191674.353474139,35484.0281802003,99630.210769548,159759.48440201,60514.6046575932,46064.3802132974,302374.270388541,59209.7276159555,14685.0636271589,133536.356704975,1370604.54692951,64041.5120865018,29920.1043420475,791832.035815932,168526.039853144,14851.0360335514,235408.330596289,63739.745001673,10555.9785476045,42869.2972464612,206076.099722408,85546.4207292897,192839.580860545,12428.2793777782,265002.896166996,45579.3855053491,162958.62839019,118937.535170489,52345.4117492492,319533.173779922,95819.5093930907,16606.9417528625,235191.324539187,158146.969494796,98629.3051611722,0,102232.237285215,124865.189614302,1098399.38751118,314948.850459569,38299.6822641623,64648.216057645,113673.827884579,703929.50093095,75670.3543586983,1652512.26446908,25961.3759334643,251684.008652479,87932.1372917953,142733.812233865,462068.560600478,76950.559071937,76833.6946004317,442753.66911741,12580.9812344712,118154.336153933,402854.825799216,59788.5400089613,183646.1744386,125664.881916995,16011.612550975,73352.2190784231,18726.7995693673,347384.843898308,6513.42629265208,43648.1791416645,135033.071857194,118564.633477967,29167.1645808476,118044.715147857,17825.6817316446,15414.1647225956,214959.189936822,30755.2781380245,126289.208267133,82718.1284586937,221295.218887559,79291.3814490495
191643.44499227,81336.1223385448,35492.4490664208,69900.6384912876,72213.4752281295,107533.112275292,1270583.3942989,1896583.85202624,256018.971896449,33818.9489488917,56887.5112093874,45857.8142648831,80116.0995264029,85890.5412855098,49989.9257815125,75430.1068941149,66381.8477432052,82464.5148009422,87856.8652442977,68968.3233846481,73118.1553743521,108390.688357948,90494.1855323802,72122.3877952434,68871.5854251965,96577.9981746118,67950.0446551831,73112.8755246303,233303.969377238,43644.328255132,91447.2467086869,78652.8639618759,1268597.54928645,67103.3881383386,81555.8505039764,689600.720349587,68369.3313944312,91331.6727708228,170077.729293408,59171.0841657355,110536.799093052,74577.69020822,122096.921686821,49580.0705613743,131820.795554023,93039.8395083935,197716.153435433,60674.750673606,106931.246366354,77026.3858013863,70553.7666551435,217476.467009727,13956.0337857147,90120.8623798139,169877.496267163,55942.008137212,51903.5965237491,102232.237285215,0,75792.4301494294,996507.252252135,212946.695072068,70398.4978329902,39538.0833494446,66972.6979697223,601720.751076962,53995.8187559725,1550557.78141407,83972.4796353991,149932.296174646,66216.5161232633,79654.5117905036,368382.120294958,65553.6877505167,65556.4889217076,341020.648257954,92931.3894007879,76617.2023823673,330944.824825648,44794.2879404966,119542.401076225,80764.356292171,90527.0379326114,35759.8686295894,88675.7120238197,273903.366743248,97356.0308516019,74209.074558306,86573.2878049773,27064.4839261042,82008.4107024638,16901.7056611045,84868.9086469436,90940.2367203663,151412.962315323,71791.8260358343,35975.3955009048,65673.109048661,143884.524894296,65541.4218278222
215304.966128299,112227.362380592,63304.642318016,96996.0049143934,16876.9162361951,131649.322679893,1260516.82992147,1908149.5388989,274829.918291786,45124.1616215148,98870.8627864625,37490.5282056728,92528.1064982796,110426.118290246,37117.5741692308,83806.3985998534,57107.8379630481,96492.7046757947,104939.325129183,85450.5862004057,78898.1208590344,132728.795883605,107739.845864021,90307.7366554223,25715.9921202991,35241.8446209353,64465.589872955,78884.8214575067,177717.327575876,80920.2323954292,110196.479726642,9203.27177612661,1278991.32100079,60952.346526378,94983.6717349022,697024.446054368,86938.024638125,110030.919365844,110803.33589398,61636.3613067027,135404.758985317,82059.8436371379,87627.9811339075,42157.4606117934,68319.2076321029,112455.308455529,140368.840743845,83121.7555358433,38611.0649372748,8006.82035058094,72613.1312361244,238035.747025203,87812.0674419036,108280.447120635,110586.595044583,97537.9483429722,29945.6337899751,124865.189614302,75792.4301494294,0,1008740.73538166,234467.396106776,87422.0870761496,74886.7045193862,11733.2452117522,611129.972127301,50355.9171633966,1561082.09445662,98935.9799394723,162035.208877535,37229.2588858307,20548.5071444598,344117.019690829,48110.158361952,48226.2674601828,360350.285365383,112302.640323276,8598.87976236047,278166.187314804,76439.4570339477,58786.1361440247,5589.97814911703,108871.606948413,64454.5396967313,106160.043733531,222527.496157305,118404.221735229,81282.7480091494,11679.9202243058,55288.2343302816,95736.8972690089,84213.4799904395,109052.02221053,109468.308961926,90384.3779702379,99587.1980766124,51850.9099444416,42386.4534030908,98083.3303762025,45785.5289345679
804874.770235041,1077066.94672548,969997.609833097,1066405.18259876,1023393.38574952,1103268.0913114,423173.165397329,900157.616704819,740528.331700609,1011775.68332339,1052131.99578111,1019675.6586103,1075471.88929742,1082285.13771071,1023997.60314036,1069368.43397207,1050892.03502782,1078257.85867057,1084216.82280633,1064357.9408111,1065947.63347734,1104044.12027663,910305.901581983,1068031.71255512,1029479.33380792,980980.838380226,1055953.19357386,1065933.93006355,907019.61611558,1040113.7239468,1087941.7106972,1000494.95845611,272734.271172954,1053532.94326063,1077196.6145919,314190.08958772,934038.769123256,1087824.1915609,944414.398673638,1048039.41882687,1105971.48642165,1068149.55342756,925713.954117933,1028026.60930515,969841.403055807,1089546.40596179,927478.128795436,1056516.88214413,988394.293249598,1016710.35459918,1061584.00949462,779060.987656405,1002698.86398471,1086583.20597801,944540.888620508,940641.808944912,1018475.22035879,1098399.38751118,996507.252252135,1008740.73538166,0,783563.205402052,1066001.04979242,1035540.00191956,1014089.66846733,397744.274709142,1037687.66749357,554177.695020996,1079978.28455449,850495.863581995,1037311.84257681,988882.049354338,709060.171096635,1044731.81919548,1044811.11282695,655675.896597252,1089437.91344472,1017223.82047571,857687.043831656,1040751.61416468,969032.643408028,1012310.4196797,1087001.838844,1029074.54787834,1085080.66410972,873216.89716736,1093778.62682742,1067607.931491,1006225.76601155,984781.788276249,1077726.75363172,980391.694205888,1081304.50683522,1087425.0428774,956477.049369436,1068259.34825336,979047.532845072,1040826.34345785,927478.541135087,1043144.9079316
21489.0966563229,293708.902493885,187500.771269474,282846.570558131,246848.155447156,319946.441952962,1067797.70258298,1683657.31925551,43150.5098014299,229663.86429526,268818.310628078,238563.384535448,292115.726330017,298762.686128553,243120.684005013,286269.346217445,269327.408396983,294820.027326803,300674.205709192,280971.089348454,283043.206262629,320747.47667581,128902.71944355,284560.137430384,251483.508425212,214372.876132589,273843.931523034,283032.006197409,226697.565776486,256551.615742191,304378.995716775,227543.421970934,1055671.42549492,271671.790318687,293787.354053692,477568.746119232,152330.20138221,304261.617589709,214973.934504116,265636.504395388,322740.767113883,285115.731936562,166803.048531383,246672.815858652,218139.64816832,305984.919046108,217706.548143551,273042.739280503,225193.964571052,242018.513401895,278983.320527757,5069.59287708711,219468.154434448,303023.662816915,214968.818084407,157086.569002264,238414.375508294,314948.850459569,212946.695072068,234467.396106776,783563.205402052,0,282580.963296106,252019.576098216,237306.535159551,389338.126828275,255886.403954005,1337615.18065631,296500.641772125,73067.8694640639,257752.296477114,216711.088128331,216691.370450489,263972.856386068,264040.727883522,128348.48066881,305876.139333112,242379.678971577,275655.793461936,257240.987334758,211766.993299902,238999.572666988,303441.043799004,245809.437185187,301530.378785459,233848.479213769,310250.816277133,284604.49719441,235051.938335384,202276.881949636,294302.546443749,196904.578135995,297770.335381517,303863.128601608,215453.142469346,284713.636585226,197330.337765491,260665.871001922,181753.83728232,262620.511807333
